,,,,,,,,,,,,,37435-28080:Devin Funchess,37435-28080,WR,Devin,Devin Funchess,Funchess,7.207142966,14,5600,IND@LAC,IND,LAC,,,
,,,,,,,,,,,,,37435-6703:Adrian Peterson,37435-6703,RB,Adrian,Adrian Peterson,Peterson,11.1875,16,5600,WAS@PHI,WAS,PHI,,,
,,,,,,,,,,,,,37435-6739:DeSean Jackson,37435-6739,WR,DeSean,DeSean Jackson,Jackson,10.90000025,12,5600,WAS@PHI,PHI,WAS,,,
,,,,,,,,,,,,,37435-27771:Cody Latimer,37435-27771,WR,Cody,Cody Latimer,Latimer,5.083333333,6,5500,NYG@DAL,NYG,DAL,,,
,,,,,,,,,,,,,37435-40126:Austin Hooper,37435-40126,TE,Austin,Austin Hooper,Hooper,7.96875,16,5500,ATL@MIN,ATL,MIN,,,
,,,,,,,,,,,,,37435-54606:John Brown,37435-54606,WR,John,John Brown,Brown,7.681250095,16,5500,BUF@NYJ,BUF,NYJ,,,
,,,,,,,,,,,,,37435-73048:DK Metcalf,37435-73048,WR,DK,DK Metcalf,Metcalf,0,0,5500,CIN@SEA,SEA,CIN,,,
,,,,,,,,,,,,,37435-40857:Peyton Barber,37435-40857,RB,Peyton,Peyton Barber,Barber,8.768750191,16,5500,SF@TB,TB,SF,,,
,,,,,,,,,,,,,37435-53303:Matt Breida,37435-53303,RB,Matt,Matt Breida,Breida,10.64285714,14,5400,SF@TB,SF,TB,,,
,,,,,,,,,,,,,37435-24755:Jamison Crowder,37435-24755,WR,Jamison,Jamison Crowder,Crowder,7.588889228,9,5400,BUF@NYJ,NYJ,BUF,,,
,,,,,,,,,,,,,37435-52436:Mark Andrews,37435-52436,TE,Mark,Mark Andrews,Andrews,5.637499809,16,5400,BAL@MIA,BAL,MIA,,,
,,,,,,,,,,,,,37435-55689:Ito Smith,37435-55689,RB,Ito,Ito Smith,Smith,6.476922842,13,5400,ATL@MIN,ATL,MIN,,,
,,,,,,,,,,,,,37435-32243:Marquise Goodwin,37435-32243,WR,Marquise,Marquise Goodwin,Goodwin,6.900000139,11,5400,SF@TB,SF,TB,,,
,,,,,,,,,,,,,37435-41475:John Ross III,37435-41475,WR,John,John Ross III,Ross III,5.72307704,13,5400,CIN@SEA,CIN,SEA,,,
,,,,,,,,,,,,,37435-70157:Darrell Henderson Jr.,37435-70157,RB,Darrell,Darrell Henderson Jr.,Henderson Jr.,0,0,5400,LAR@CAR,LAR,CAR,,,
,,,,,,,,,,,,,37435-22113:Alfred Morris,37435-22113,RB,Alfred,Alfred Morris,Morris,5.827272589,11,5400,NYG@DAL,DAL,NYG,,,
,,,,,,,,,,,,,37435-6863:Delanie Walker,37435-6863,TE,Delanie,Delanie Walker,Walker,7.199999809,1,5400,TEN@CLE,TEN,CLE,,,
,,,,,,,,,,,,,37435-39859:Jack Doyle,37435-39859,TE,Jack,Jack Doyle,Doyle,7.916666667,6,5400,IND@LAC,IND,LAC,,,
,,,,,,,,,,,,,37435-63625:Nyheim Hines,37435-63625,RB,Nyheim,Nyheim Hines,Hines,8.087499619,16,5300,IND@LAC,IND,LAC,,,
,,,,,,,,,,,,,37435-33260:DeVante Parker,37435-33260,WR,DeVante,DeVante Parker,Parker,4.445454684,11,5300,BAL@MIA,MIA,BAL,,,
,,,,,,,,,,,,,37435-22018:Mohamed Sanu,37435-22018,WR,Mohamed,Mohamed Sanu,Sanu,9.337499619,16,5300,ATL@MIN,ATL,MIN,,,
,,,,,,,,,,,,,37435-29249:C.J. Anderson,37435-29249,RB,C.J.,C.J. Anderson,Anderson,7.211111281,9,5300,DET@ARI,DET,ARI,,,
,,,,,,,,,,,,,37435-30298:Jordan Reed,37435-30298,TE,Jordan,Jordan Reed,Reed,7.138461773,13,5300,WAS@PHI,WAS,PHI,Q,Concussion,
,,,,,,,,,,,,,37435-70603:Devin Singletary,37435-70603,RB,Devin,Devin Singletary,Singletary,0,0,5300,BUF@NYJ,BUF,NYJ,,,
,,,,,,,,,,,,,37435-24671:Adam Humphries,37435-24671,WR,Adam,Adam Humphries,Humphries,9.418749809,16,5200,TEN@CLE,TEN,CLE,,,
,,,,,,,,,,,,,37435-79987:David Moore,37435-79987,WR,David,David Moore,Moore,6.285714286,14,5200,CIN@SEA,SEA,CIN,O,Shoulder,
,,,,,,,,,,,,,37435-63759:Tony Pollard,37435-63759,RB,Tony,Tony Pollard,Pollard,0,0,5200,NYG@DAL,DAL,NYG,,,
,,,,,,,,,,,,,37435-27266:Quincy Enunwa,37435-27266,WR,Quincy,Quincy Enunwa,Enunwa,6.172727411,11,5200,BUF@NYJ,NYJ,BUF,,,
,,,,,,,,,,,,,37435-25290:Giovani Bernard,37435-25290,RB,Giovani,Giovani Bernard,Bernard,6.53333346,12,5200,CIN@SEA,CIN,SEA,,,
,,,,,,,,,,,,,37435-56018:Deebo Samuel,37435-56018,WR,Deebo,Deebo Samuel,Samuel,0,0,5200,SF@TB,SF,TB,,,
,,,,,,,,,,,,,37435-6914:Greg Olsen,37435-6914,TE,Greg,Greg Olsen,Olsen,7.39999983,9,5200,LAR@CAR,CAR,LAR,,,
,,,,,,,,,,,,,37435-33552:TJ Jones,37435-33552,WR,TJ,TJ Jones,Jones,3.375,12,5200,NYG@DAL,NYG,DAL,,,
,,,,,,,,,,,,,37435-33557:Tyler Eifert,37435-33557,TE,Tyler,Tyler Eifert,Eifert,7.849999905,4,5200,CIN@SEA,CIN,SEA,,,
,,,,,,,,,,,,,37435-83081:Chase Edmonds,37435-83081,RB,Chase,Chase Edmonds,Edmonds,3.318749905,16,5100,DET@ARI,ARI,DET,,,
,,,,,,,,,,,,,37435-72846:A.J. Brown,37435-72846,WR,A.J.,A.J. Brown,Brown,0,0,5100,TEN@CLE,TEN,CLE,,,
,,,,,,,,,,,,,37435-33047:Chris Moore,37435-33047,WR,Chris,Chris Moore,Moore,2.453333282,15,5100,BAL@MIA,BAL,MIA,,,
,,,,,,,,,,,,,37435-24891:Chris Thompson,37435-24891,RB,Chris,Chris Thompson,Thompson,7.109999847,10,5100,WAS@PHI,WAS,PHI,,,
,,,,,,,,,,,,,37435-71352:Mecole Hardman,37435-71352,WR,Mecole,Mecole Hardman,Hardman,0,0,5100,KC@JAC,KC,JAC,,,
,,,,,,,,,,,,,37435-44784:Darius Jackson,37435-44784,RB,Darius,Darius Jackson,Jackson,0.800000012,2,5100,NYG@DAL,DAL,NYG,,,
,,,,,,,,,,,,,37435-63360:Antonio Callaway,37435-63360,WR,Antonio,Antonio Callaway,Callaway,6.925000191,16,5100,TEN@CLE,CLE,TEN,O,Suspension,
,,,,,,,,,,,,,37435-14237:Kyle Rudolph,37435-14237,TE,Kyle,Kyle Rudolph,Rudolph,7.462500095,16,5100,ATL@MIN,MIN,ATL,,,
,,,,,,,,,,,,,37435-83074:Dallas Goedert,37435-83074,TE,Dallas,Dallas Goedert,Goedert,5.278571538,14,5000,WAS@PHI,PHI,WAS,,,
,,,,,,,,,,,,,37435-48344:Albert Wilson,37435-48344,WR,Albert,Albert Wilson,Wilson,11.96857125,7,5000,BAL@MIA,MIA,BAL,Q,Hip,
,,,,,,,,,,,,,37435-12555:Baltimore Ravens,37435-12555,D,Baltimore,Baltimore Ravens,Ravens,8.25,16,5000,BAL@MIA,BAL,MIA,,,
,,,,,,,,,,,,,37435-41305:Zay Jones,37435-41305,WR,Zay,Zay Jones,Jones,8.574999809,16,5000,BUF@NYJ,BUF,NYJ,,,
,,,,,,,,,,,,,37435-86687:Marquise Brown,37435-86687,WR,Marquise,Marquise Brown,Brown,0,0,5000,BAL@MIA,BAL,MIA,Q,Foot,
,,,,,,,,,,,,,37435-32564:Josh Doctson,37435-32564,WR,Josh,Josh Doctson,Doctson,5.81333313,15,5000,ATL@MIN,MIN,ATL,,,
,,,,,,,,,,,,,37435-71521:Justice Hill,37435-71521,RB,Justice,Justice Hill,Hill,0,0,5000,BAL@MIA,BAL,MIA,,,
,,,,,,,,,,,,,37435-29593:Marqise Lee,37435-29593,WR,Marqise,Marqise Lee,Lee,0,0,5000,KC@JAC,JAC,KC,,,
,,,,,,,,,,,,,37435-14257:Randall Cobb,37435-14257,WR,Randall,Randall Cobb,Cobb,7.477778117,9,5000,NYG@DAL,DAL,NYG,,,
,,,,,,,,,,,,,37435-56262:Parris Campbell,37435-56262,WR,Parris,Parris Campbell,Campbell,0,0,5000,IND@LAC,IND,LAC,,,
,,,,,,,,,,,,,37435-29683:Nelson Agholor,37435-29683,WR,Nelson,Nelson Agholor,Agholor,8.337499619,16,5000,WAS@PHI,PHI,WAS,,,
,,,,,,,,,,,,,37435-71706:T.J. Hockenson,37435-71706,TE,T.J.,T.J. Hockenson,Hockenson,0,0,4900,DET@ARI,DET,ARI,,,
,,,,,,,,,,,,,37435-29734:Ty Montgomery,37435-29734,RB,Ty,Ty Montgomery,Montgomery,4.523076864,13,4900,BUF@NYJ,NYJ,BUF,,,
,,,,,,,,,,,,,37435-72776:Alexander Mattison,37435-72776,RB,Alexander,Alexander Mattison,Mattison,0,0,4900,ATL@MIN,MIN,ATL,,,
,,,,,,,,,,,,,37435-32234:Malcolm Brown,37435-32234,RB,Malcolm,Malcolm Brown,Brown,3.690000153,10,4900,LAR@CAR,LAR,CAR,,,
,,,,,,,,,,,,,37435-22035:Travis Benjamin,37435-22035,WR,Travis,Travis Benjamin,Benjamin,2.89166673,12,4900,IND@LAC,LAC,IND,,,
,,,,,,,,,,,,,37435-52902:Trey Quinn,37435-52902,WR,Trey,Trey Quinn,Quinn,6,3,4900,WAS@PHI,WAS,PHI,,,
,,,,,,,,,,,,,37435-52917:DJ Chark Jr.,37435-52917,WR,DJ,DJ Chark Jr.,Chark Jr.,2.239999962,10,4900,KC@JAC,JAC,KC,,,
,,,,,,,,,,,,,37435-6840:Frank Gore,37435-6840,RB,Frank,Frank Gore,Gore,6.899999891,14,4900,BUF@NYJ,BUF,NYJ,,,
,,,,,,,,,,,,,37435-53097:Josh Reynolds,37435-53097,WR,Josh,Josh Reynolds,Reynolds,7.125,12,4900,LAR@CAR,LAR,CAR,,,
,,,,,,,,,,,,,37435-57208:KeeSean Johnson,37435-57208,WR,KeeSean,KeeSean Johnson,Johnson,0,0,4900,DET@ARI,ARI,DET,,,
,,,,,,,,,,,,,37435-8117:Danny Amendola,37435-8117,WR,Danny,Danny Amendola,Amendola,6.527999878,15,4900,DET@ARI,DET,ARI,,,
,,,,,,,,,,,,,37435-56265:Mike Gesicki,37435-56265,TE,Mike,Mike Gesicki,Gesicki,2.08571434,14,4900,BAL@MIA,MIA,BAL,,,
,,,,,,,,,,,,,37435-57299:Gerald Everett,37435-57299,TE,Gerald,Gerald Everett,Everett,4.673333232,15,4900,LAR@CAR,LAR,CAR,,,
,,,,,,,,,,,,,37435-26610:Paul Richardson Jr.,37435-26610,WR,Paul,Paul Richardson Jr.,Richardson Jr.,7.014285496,7,4900,WAS@PHI,WAS,PHI,,,
,,,,,,,,,,,,,37435-40167:Gus Edwards,37435-40167,RB,Gus,Gus Edwards,Edwards,8.07272755,11,4800,BAL@MIA,BAL,MIA,,,
,,,,,,,,,,,,,37435-38264:Demarcus Robinson,37435-38264,WR,Demarcus,Demarcus Robinson,Robinson,4.557142803,14,4800,KC@JAC,KC,JAC,,,
,,,,,,,,,,,,,37435-64907:JJ Arcega-Whiteside,37435-64907,WR,JJ,JJ Arcega-Whiteside,Arcega-Whiteside,0,0,4800,WAS@PHI,PHI,WAS,,,
,,,,,,,,,,,,,37435-44449:Willie Snead IV,37435-44449,WR,Willie,Willie Snead IV,Snead IV,7.385714395,14,4800,BAL@MIA,BAL,MIA,,,
,,,,,,,,,,,,,37435-34295:Breshad Perriman,37435-34295,WR,Breshad,Breshad Perriman,Perriman,5.420000076,10,4800,SF@TB,TB,SF,,,
,,,,,,,,,,,,,37435-54782:Cameron Brate,37435-54782,TE,Cameron,Cameron Brate,Brate,5.193333435,15,4800,SF@TB,TB,SF,,,
,,,,,,,,,,,,,37435-52808:Dontrell Hilliard,37435-52808,RB,Dontrell,Dontrell Hilliard,Hilliard,1.4,10,4800,TEN@CLE,CLE,TEN,,,
,,,,,,,,,,,,,37435-52897:Darrel Williams,37435-52897,RB,Darrel,Darrel Williams,Williams,4.866666794,3,4800,KC@JAC,KC,JAC,,,
,,,,,,,,,,,,,37435-22288:Cole Beasley,37435-22288,WR,Cole,Cole Beasley,Beasley,7.356249809,16,4800,BUF@NYJ,BUF,NYJ,,,
,,,,,,,,,,,,,37435-31524:Cody Core,37435-31524,WR,Cody,Cody Core,Core,3.05,10,4800,NYG@DAL,NYG,DAL,,,
,,,,,,,,,,,,,37435-43912:Chad Beebe,37435-43912,WR,Chad,Chad Beebe,Beebe,2.950000048,2,4800,ATL@MIN,MIN,ATL,,,
,,,,,,,,,,,,,37435-28570:Nick Vannett,37435-28570,TE,Nick,Nick Vannett,Vannett,3.960000102,15,4800,CIN@SEA,SEA,CIN,,,
,,,,,,,,,,,,,37435-40977:Ricky Seals-Jones,37435-40977,TE,Ricky,Ricky Seals-Jones,Seals-Jones,3.819999949,15,4700,TEN@CLE,CLE,TEN,,,
,,,,,,,,,,,,,37435-55366:Qadree Ollison,37435-55366,RB,Qadree,Qadree Ollison,Ollison,0,0,4700,ATL@MIN,ATL,MIN,,,
,,,,,,,,,,,,,37435-79998:Keelan Cole,37435-79998,WR,Keelan,Keelan Cole,Cole,5.392307575,13,4700,KC@JAC,JAC,KC,,,
,,,,,,,,,,,,,37435-29866:Paul Perkins,37435-29866,RB,Paul,Paul Perkins,Perkins,0,0,4700,NYG@DAL,NYG,DAL,,,
,,,,,,,,,,,,,37435-12530:Dallas Cowboys,37435-12530,D,Dallas,Dallas Cowboys,Cowboys,6.125,16,4700,NYG@DAL,DAL,NYG,,,
,,,,,,,,,,,,,37435-43413:Kenneth Dixon,37435-43413,RB,Kenneth,Kenneth Dixon,Dixon,8.566666921,6,4700,BAL@MIA,BAL,MIA,,,
,,,,,,,,,,,,,37435-43416:Trent Taylor,37435-43416,WR,Trent,Trent Taylor,Taylor,3.269230769,13,4700,SF@TB,SF,TB,O,Foot,
,,,,,,,,,,,,,37435-6641:Jason Witten,37435-6641,TE,Jason,Jason Witten,Witten,0,0,4700,NYG@DAL,DAL,NYG,,,
,,,,,,,,,,,,,37435-22054:Jarius Wright,37435-22054,WR,Jarius,Jarius Wright,Wright,4.756249905,16,4700,LAR@CAR,CAR,LAR,,,
,,,,,,,,,,,,,37435-38509:Wendell Smallwood,37435-38509,RB,Wendell,Wendell Smallwood,Smallwood,7.953846271,13,4700,WAS@PHI,WAS,PHI,,,
,,,,,,,,,,,,,37435-31406:Alfred Blue,37435-31406,RB,Alfred,Alfred Blue,Blue,5.456250191,16,4700,KC@JAC,JAC,KC,IR,Ankle,
,,,,,,,,,,,,,37435-70372:Chester Rogers,37435-70372,WR,Chester,Chester Rogers,Rogers,5.662499905,16,4700,IND@LAC,IND,LAC,,,
,,,,,,,,,,,,,37435-63383:Jordan Scarlett,37435-63383,RB,Jordan,Jordan Scarlett,Scarlett,0,0,4700,LAR@CAR,CAR,LAR,,,
,,,,,,,,,,,,,37435-64585:Dawson Knox,37435-64585,TE,Dawson,Dawson Knox,Knox,0,0,4600,BUF@NYJ,BUF,NYJ,,,
,,,,,,,,,,,,,37435-83091:Trenton Cannon,37435-83091,RB,Trenton,Trenton Cannon,Cannon,3.654545524,11,4600,BUF@NYJ,NYJ,BUF,,,
,,,,,,,,,,,,,37435-84122:Detrez Newsome,37435-84122,RB,Detrez,Detrez Newsome,Newsome,2.600000064,3,4600,IND@LAC,LAC,IND,,,
,,,,,,,,,,,,,37435-12545:Philadelphia Eagles,37435-12545,D,Philadelphia,Philadelphia Eagles,Eagles,6.0625,16,4600,WAS@PHI,PHI,WAS,,,
,,,,,,,,,,,,,37435-31061:T.J. Yeldon,37435-31061,RB,T.J.,T.J. Yeldon,Yeldon,10.40000044,14,4600,BUF@NYJ,BUF,NYJ,,,
,,,,,,,,,,,,,37435-14704:Chris Hogan,37435-14704,WR,Chris,Chris Hogan,Hogan,5.91333313,15,4600,LAR@CAR,CAR,LAR,,,
,,,,,,,,,,,,,37435-38269:Cameron Artis-Payne,37435-38269,RB,Cameron,Cameron Artis-Payne,Artis-Payne,3.974999905,4,4600,LAR@CAR,CAR,LAR,,,
,,,,,,,,,,,,,37435-39428:Kyle Juszczyk,37435-39428,RB,Kyle,Kyle Juszczyk,Juszczyk,3.493333435,15,4600,SF@TB,SF,TB,,,
,,,,,,,,,,,,,37435-64175:Hakeem Butler,37435-64175,WR,Hakeem,Hakeem Butler,Butler,0,0,4600,DET@ARI,ARI,DET,IR,Hand,
,,,,,,,,,,,,,37435-7972:Darren Sproles,37435-7972,RB,Darren,Darren Sproles,Sproles,8.916666667,6,4600,WAS@PHI,PHI,WAS,,,
,,,,,,,,,,,,,37435-72515:Ian Thomas,37435-72515,TE,Ian,Ian Thomas,Thomas,6.329999924,10,4600,LAR@CAR,CAR,LAR,,,
,,,,,,,,,,,,,37435-41867:Jordan Wilkins,37435-41867,RB,Jordan,Jordan Wilkins,Wilkins,4.00769219,13,4600,IND@LAC,IND,LAC,Q,Ankle,
,,,,,,,,,,,,,37435-63419:Andy Isabella,37435-63419,WR,Andy,Andy Isabella,Isabella,0,0,4600,DET@ARI,ARI,DET,,,
,,,,,,,,,,,,,37435-104449:Joe Horn Jr.,37435-104449,WR,Joe,Joe Horn Jr.,Horn Jr.,0,0,4500,BAL@MIA,BAL,MIA,,,
,,,,,,,,,,,,,37435-72707:Reece Horn,37435-72707,WR,Reece,Reece Horn,Horn,0,0,4500,BAL@MIA,MIA,BAL,,,
,,,,,,,,,,,,,37435-54280:Duke Williams,37435-54280,WR,Duke,Duke Williams,Williams,0,0,4500,BUF@NYJ,BUF,NYJ,,,
,,,,,,,,,,,,,37435-92168:Damion Willis,37435-92168,WR,Damion,Damion Willis,Willis,0,0,4500,CIN@SEA,CIN,SEA,,,
,,,,,,,,,,,,,37435-24589:Jaron Brown,37435-24589,WR,Jaron,Jaron Brown,Brown,5.359999847,10,4500,CIN@SEA,SEA,CIN,,,
,,,,,,,,,,,,,37435-63512:T.J. Rahming,37435-63512,WR,T.J.,T.J. Rahming,Rahming,0,0,4500,BAL@MIA,MIA,BAL,,,
,,,,,,,,,,,,,37435-61468:Juwan Foggie,37435-61468,WR,Juwan,Juwan Foggie,Foggie,0,0,4500,BUF@NYJ,BUF,NYJ,,,
,,,,,,,,,,,,,37435-14372:Aldrick Robinson,37435-14372,WR,Aldrick,Aldrick Robinson,Robinson,4.399999891,14,4500,LAR@CAR,CAR,LAR,,,
,,,,,,,,,,,,,37435-56356:Isaiah Ford,37435-56356,WR,Isaiah,Isaiah Ford,Ford,0,1,4500,BAL@MIA,MIA,BAL,,,
,,,,,,,,,,,,,37435-56358:Cam Phillips,37435-56358,WR,Cam,Cam Phillips,Phillips,1.399999976,1,4500,BUF@NYJ,BUF,NYJ,,,
,,,,,,,,,,,,,37435-24621:Charone Peake,37435-24621,WR,Charone,Charone Peake,Peake,1.166666667,3,4500,BUF@NYJ,NYJ,BUF,,,
,,,,,,,,,,,,,37435-70705:Trevon Wesco,37435-70705,TE,Trevon,Trevon Wesco,Wesco,0,0,4500,BUF@NYJ,NYJ,BUF,,,
,,,,,,,,,,,,,37435-62519:Tre McBride,37435-62519,WR,Tre,Tre McBride,McBride,0,0,4500,KC@JAC,JAC,KC,,,
,,,,,,,,,,,,,37435-64575:Derrick Gore,37435-64575,RB,Derrick,Derrick Gore,Gore,0,0,4500,IND@LAC,LAC,IND,,,
,,,,,,,,,,,,,37435-44103:Elijah McGuire,37435-44103,RB,Elijah,Elijah McGuire,McGuire,9.550000191,8,4500,TEN@CLE,CLE,TEN,,,
,,,,,,,,,,,,,37435-28744:Raheem Mostert,37435-28744,RB,Raheem,Raheem Mostert,Mostert,5.933333079,6,4500,SF@TB,SF,TB,,,
,,,,,,,,,,,,,37435-64588:DaMarkus Lodge,37435-64588,WR,DaMarkus,DaMarkus Lodge,Lodge,0,0,4500,SF@TB,TB,SF,,,
,,,,,,,,,,,,,37435-79972:Chad Williams,37435-79972,WR,Chad,Chad Williams,Williams,3.25,10,4500,IND@LAC,IND,LAC,,,
,,,,,,,,,,,,,37435-24682:Andre Ellington,37435-24682,RB,Andre,Andre Ellington,Ellington,0,0,4500,SF@TB,TB,SF,,,
,,,,,,,,,,,,,37435-79983:De'Angelo Henderson,37435-79983,RB,De'Angelo,De'Angelo Henderson,Henderson,-0.100000001,1,4500,ATL@MIN,MIN,ATL,,,
,,,,,,,,,,,,,37435-79982:Alex Armah,37435-79982,RB,Alex,Alex Armah,Armah,1.8125,8,4500,LAR@CAR,CAR,LAR,,,
,,,,,,,,,,,,,37435-64625:Matt Colburn,37435-64625,RB,Matt,Matt Colburn,Colburn,0,0,4500,LAR@CAR,LAR,CAR,,,
,,,,,,,,,,,,,37435-61555:David Sills V,37435-61555,WR,David,David Sills V,Sills V,0,0,4500,NYG@DAL,NYG,DAL,,,
,,,,,,,,,,,,,37435-30837:Jordan Matthews,37435-30837,WR,Jordan,Jordan Matthews,Matthews,4.727272727,11,4500,SF@TB,SF,TB,,,
,,,,,,,,,,,,,37435-55414:Cody Thompson,37435-55414,WR,Cody,Cody Thompson,Thompson,0,0,4500,KC@JAC,KC,JAC,,,
,,,,,,,,,,,,,37435-52345:Brandon Powell,37435-52345,WR,Brandon,Brandon Powell,Powell,3.133333206,6,4500,ATL@MIN,ATL,MIN,,,
,,,,,,,,,,,,,37435-55417:Jon'Vea Johnson,37435-55417,WR,Jon'Vea,Jon'Vea Johnson,Johnson,0,0,4500,NYG@DAL,DAL,NYG,IR,Shoulder,
,,,,,,,,,,,,,37435-64634:Alex Bachman,37435-64634,WR,Alex,Alex Bachman,Bachman,0,0,4500,LAR@CAR,LAR,CAR,IR,Undisclosed,
,,,,,,,,,,,,,37435-31874:Kenneth Farrow,37435-31874,RB,Kenneth,Kenneth Farrow,Farrow,0,0,4500,BAL@MIA,MIA,BAL,,,
,,,,,,,,,,,,,37435-61570:Chandler Cox,37435-61570,RB,Chandler,Chandler Cox,Cox,0,0,4500,BAL@MIA,MIA,BAL,,,
,,,,,,,,,,,,,37435-64646:Felton Davis,37435-64646,WR,Felton,Felton Davis,Davis,0,0,4500,KC@JAC,KC,JAC,,,
,,,,,,,,,,,,,37435-83083:Justin Watson,37435-83083,WR,Justin,Justin Watson,Watson,0.333333333,3,4500,SF@TB,TB,SF,,,
,,,,,,,,,,,,,37435-24718:Max McCaffrey,37435-24718,WR,Max,Max McCaffrey,McCaffrey,0,0,4500,SF@TB,SF,TB,,,
,,,,,,,,,,,,,37435-53390:Zach Pascal,37435-53390,WR,Zach,Zach Pascal,Pascal,4.099999941,13,4500,IND@LAC,IND,LAC,,,
,,,,,,,,,,,,,37435-83086:Reece Fountain,37435-83086,WR,Reece,Reece Fountain,Fountain,0,0,4500,IND@LAC,IND,LAC,IR,Ankle,
,,,,,,,,,,,,,37435-47249:Darvin Kidsy Jr.,37435-47249,WR,Darvin,Darvin Kidsy Jr.,Kidsy Jr.,1.299999952,1,4500,WAS@PHI,WAS,PHI,,,
,,,,,,,,,,,,,37435-62616:Zach Zenner,37435-62616,RB,Zach,Zach Zenner,Zenner,6.699999809,8,4500,DET@ARI,DET,ARI,,,
,,,,,,,,,,,,,37435-28827:Dare Ogunbowale,37435-28827,RB,Dare,Dare Ogunbowale,Ogunbowale,0,1,4500,SF@TB,TB,SF,,,
,,,,,,,,,,,,,37435-84124:J.J. Jones,37435-84124,WR,J.J.,J.J. Jones,Jones,-0.300000012,4,4500,BUF@NYJ,NYJ,BUF,,,
,,,,,,,,,,,,,37435-86172:Nick Easley,37435-86172,WR,Nick,Nick Easley,Easley,0,0,4500,BUF@NYJ,BUF,NYJ,,,
,,,,,,,,,,,,,37435-80030:Krishawn Hogan,37435-80030,WR,Krishawn,Krishawn Hogan,Hogan,0,0,4500,IND@LAC,IND,LAC,,,
,,,,,,,,,,,,,37435-25760:Allen Hurns,37435-25760,WR,Allen,Allen Hurns,Hurns,3.961538462,13,4500,BAL@MIA,MIA,BAL,,,
,,,,,,,,,,,,,37435-46244:Donnel Pumphrey,37435-46244,RB,Donnel,Donnel Pumphrey,Pumphrey,0,0,4500,WAS@PHI,PHI,WAS,,,
,,,,,,,,,,,,,37435-52391:Jalen Harvey,37435-52391,WR,Jalen,Jalen Harvey,Harvey,0,0,4500,CIN@SEA,SEA,CIN,,,
,,,,,,,,,,,,,37435-84137:Deontez Alexander,37435-84137,WR,Deontez,Deontez Alexander,Alexander,0,0,4500,DET@ARI,DET,ARI,,,
,,,,,,,,,,,,,37435-65706:Deontay Burnett,37435-65706,WR,Deontay,Deontay Burnett,Burnett,3.859999847,5,4500,BUF@NYJ,NYJ,BUF,,,
,,,,,,,,,,,,,37435-45229:Kareem Hunt,37435-45229,RB,Kareem,Kareem Hunt,Hunt,19.74545427,11,4500,TEN@CLE,CLE,TEN,O,Suspension,
,,,,,,,,,,,,,37435-83122:Dorren Miller,37435-83122,WR,Dorren,Dorren Miller,Miller,0,0,4500,WAS@PHI,PHI,WAS,,,
,,,,,,,,,,,,,37435-52405:Jalen Hurd,37435-52405,WR,Jalen,Jalen Hurd,Hurd,0,0,4500,SF@TB,SF,TB,O,Back,
,,,,,,,,,,,,,37435-52410:Josh Malone,37435-52410,WR,Josh,Josh Malone,Malone,0.566666683,3,4500,BUF@NYJ,NYJ,BUF,,,
,,,,,,,,,,,,,37435-52414:Jonathan Lloyd,37435-52414,WR,Jonathan,Jonathan Lloyd,Lloyd,0,0,4500,LAR@CAR,LAR,CAR,,,
,,,,,,,,,,,,,37435-61631:Olabisi Johnson,37435-61631,WR,Olabisi,Olabisi Johnson,Johnson,0,0,4500,ATL@MIN,MIN,ATL,,,
,,,,,,,,,,,,,37435-68800:Jaleel Scott,37435-68800,WR,Jaleel,Jaleel Scott,Scott,0,0,4500,BAL@MIA,BAL,MIA,,,
,,,,,,,,,,,,,37435-83136:Jalen Tolliver,37435-83136,WR,Jalen,Jalen Tolliver,Tolliver,1.73333327,3,4500,KC@JAC,KC,JAC,,,
,,,,,,,,,,,,,37435-83140:Christopher Ezeala,37435-83140,RB,Christopher,Christopher Ezeala,Ezeala,0,0,4500,BAL@MIA,BAL,MIA,,,
,,,,,,,,,,,,,37435-57543:D'Ernest Johnson,37435-57543,RB,D'Ernest,D'Ernest Johnson,Johnson,0,0,4500,TEN@CLE,CLE,TEN,,,
,,,,,,,,,,,,,37435-54472:Cam Sims,37435-54472,WR,Cam,Cam Sims,Sims,0,0,4500,WAS@PHI,WAS,PHI,,,
,,,,,,,,,,,,,37435-41164:Andre Levrone,37435-41164,WR,Andre,Andre Levrone,Levrone,0,0,4500,LAR@CAR,CAR,LAR,,,
,,,,,,,,,,,,,37435-40148:Ishmael Hyman,37435-40148,WR,Ishmael,Ishmael Hyman,Hyman,0,0,4500,TEN@CLE,CLE,TEN,,,
,,,,,,,,,,,,,37435-28890:Derek Watt,37435-28890,RB,Derek,Derek Watt,Watt,0.449999988,4,4500,IND@LAC,LAC,IND,,,
,,,,,,,,,,,,,37435-57565:Austin Walter,37435-57565,RB,Austin,Austin Walter,Walter,0,0,4500,SF@TB,SF,TB,,,
,,,,,,,,,,,,,37435-95455:D.J. Montgomery,37435-95455,WR,D.J.,D.J. Montgomery,Montgomery,0,0,4500,TEN@CLE,CLE,TEN,IR,Hamstring,
,,,,,,,,,,,,,37435-40162:Elijah Wellman,37435-40162,RB,Elijah,Elijah Wellman,Wellman,0,0,4500,WAS@PHI,WAS,PHI,,,
