Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,
992318118,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,RB,LeGarrette Blount (10074591),LeGarrette Blount,10074591,3700,ATL@PHI 01/13/2018 04:35PM ET,PHI
992325172,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,WR,Malcolm Mitchell (10074677),Malcolm Mitchell,10074677,3600,TEN@NE 01/13/2018 08:15PM ET,NE
992325247,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,RB,Chris Ivory (10074593),Chris Ivory,10074593,3600,JAX@PIT 01/14/2018 01:05PM ET,JAX
992325445,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,RB,Mike Gillislee (10074595),Mike Gillislee,10074595,3500,TEN@NE 01/13/2018 08:15PM ET,NE
992325506,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,DST,Falcons  (10074792),Falcons ,10074792,3500,ATL@PHI 01/13/2018 04:35PM ET,ATL
992325546,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,TE,Jesse James (10074745),Jesse James,10074745,3500,JAX@PIT 01/14/2018 01:05PM ET,PIT
992332697,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,WR,Corey Davis (10074679),Corey Davis,10074679,3400,TEN@NE 01/13/2018 08:15PM ET,TEN
992332726,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,RB,T.J. Yeldon (10074597),T.J. Yeldon,10074597,3400,JAX@PIT 01/14/2018 01:05PM ET,JAX
992332772,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,RB,Fitzgerald Toussaint (10074601),Fitzgerald Toussaint,10074601,3300,JAX@PIT 01/14/2018 01:05PM ET,PIT
992332989,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,DST,Jaguars  (10074791),Jaguars ,10074791,3300,JAX@PIT 01/14/2018 01:05PM ET,JAX
992338271,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,DST,Patriots  (10074790),Patriots ,10074790,3200,TEN@NE 01/13/2018 08:15PM ET,NE
992338537,NFL $1M Divisional Final Four ,52322004,$4 ,Matt Ryan (10074545),Leonard Fournette (10074565),Jerick McKinnon (10074579),Chris Hogan (10074657),Julio Jones (10074639),Michael Thomas (10074643),Austin Hooper (10074747),Delanie Walker (10074741),Steelers (10074789),,RB,Corey Clement (10074599),Corey Clement,10074599,3200,ATL@PHI 01/13/2018 04:35PM ET,PHI
,,,,,,,,,,,,,,TE,Austin Hooper (10074747),Austin Hooper,10074747,3200,ATL@PHI 01/13/2018 04:35PM ET,ATL
,,,,,,,,,,,,,,WR,Phillip Dorsett (10074681),Phillip Dorsett,10074681,3100,TEN@NE 01/13/2018 08:15PM ET,NE
,,,,,,,,,,,,,,RB,David Fluellen (10074603),David Fluellen,10074603,3000,TEN@NE 01/13/2018 08:15PM ET,TEN
,,,,,,,,,,,,,,RB,Khalfani Muhammad (10074605),Khalfani Muhammad,10074605,3000,TEN@NE 01/13/2018 08:15PM ET,TEN
,,,,,,,,,,,,,,RB,Brandon Bolden (10074607),Brandon Bolden,10074607,3000,TEN@NE 01/13/2018 08:15PM ET,NE
,,,,,,,,,,,,,,RB,James Develin (10074609),James Develin,10074609,3000,TEN@NE 01/13/2018 08:15PM ET,NE
,,,,,,,,,,,,,,WR,Harry Douglas (10074683),Harry Douglas,10074683,3000,TEN@NE 01/13/2018 08:15PM ET,TEN
,,,,,,,,,,,,,,WR,Eric Weems (10074685),Eric Weems,10074685,3000,TEN@NE 01/13/2018 08:15PM ET,TEN
,,,,,,,,,,,,,,WR,Taywan Taylor (10074687),Taywan Taylor,10074687,3000,TEN@NE 01/13/2018 08:15PM ET,TEN
,,,,,,,,,,,,,,WR,Kenny Britt (10074689),Kenny Britt,10074689,3000,TEN@NE 01/13/2018 08:15PM ET,NE
,,,,,,,,,,,,,,WR,Matthew Slater (10074691),Matthew Slater,10074691,3000,TEN@NE 01/13/2018 08:15PM ET,NE
,,,,,,,,,,,,,,RB,Terron Ward (10074611),Terron Ward,10074611,3000,ATL@PHI 01/13/2018 04:35PM ET,ATL
,,,,,,,,,,,,,,RB,Derrick Coleman (10074613),Derrick Coleman,10074613,3000,ATL@PHI 01/13/2018 04:35PM ET,ATL
,,,,,,,,,,,,,,RB,Terrence Magee (10074615),Terrence Magee,10074615,3000,ATL@PHI 01/13/2018 04:35PM ET,ATL
,,,,,,,,,,,,,,RB,Wendell Smallwood (10074617),Wendell Smallwood,10074617,3000,ATL@PHI 01/13/2018 04:35PM ET,PHI
,,,,,,,,,,,,,,RB,Kenjon Barner (10074619),Kenjon Barner,10074619,3000,ATL@PHI 01/13/2018 04:35PM ET,PHI
,,,,,,,,,,,,,,WR,Taylor Gabriel (10074693),Taylor Gabriel,10074693,3000,ATL@PHI 01/13/2018 04:35PM ET,ATL
,,,,,,,,,,,,,,WR,Nick Williams (10074695),Nick Williams,10074695,3000,ATL@PHI 01/13/2018 04:35PM ET,ATL
,,,,,,,,,,,,,,WR,Andre Roberts (10074697),Andre Roberts,10074697,3000,ATL@PHI 01/13/2018 04:35PM ET,ATL
,,,,,,,,,,,,,,WR,Justin Hardy (10074699),Justin Hardy,10074699,3000,ATL@PHI 01/13/2018 04:35PM ET,ATL
,,,,,,,,,,,,,,WR,Marvin Hall (10074701),Marvin Hall,10074701,3000,ATL@PHI 01/13/2018 04:35PM ET,ATL
,,,,,,,,,,,,,,WR,Torrey Smith (10074703),Torrey Smith,10074703,3000,ATL@PHI 01/13/2018 04:35PM ET,PHI
,,,,,,,,,,,,,,WR,Mack Hollins (10074705),Mack Hollins,10074705,3000,ATL@PHI 01/13/2018 04:35PM ET,PHI
,,,,,,,,,,,,,,WR,Marcus Johnson (10074707),Marcus Johnson,10074707,3000,ATL@PHI 01/13/2018 04:35PM ET,PHI
,,,,,,,,,,,,,,WR,Shelton Gibson (10074709),Shelton Gibson,10074709,3000,ATL@PHI 01/13/2018 04:35PM ET,PHI
,,,,,,,,,,,,,,RB,Roosevelt Nix (10074621),Roosevelt Nix,10074621,3000,JAX@PIT 01/14/2018 01:05PM ET,PIT
,,,,,,,,,,,,,,RB,Corey Grant (10074623),Corey Grant,10074623,3000,JAX@PIT 01/14/2018 01:05PM ET,JAX
,,,,,,,,,,,,,,RB,Tommy Bohanon (10074625),Tommy Bohanon,10074625,3000,JAX@PIT 01/14/2018 01:05PM ET,JAX
,,,,,,,,,,,,,,WR,Eli Rogers (10074711),Eli Rogers,10074711,3000,JAX@PIT 01/14/2018 01:05PM ET,PIT
,,,,,,,,,,,,,,WR,Darrius Heyward-Bey (10074713),Darrius Heyward-Bey,10074713,3000,JAX@PIT 01/14/2018 01:05PM ET,PIT
,,,,,,,,,,,,,,WR,Justin Hunter (10074715),Justin Hunter,10074715,3000,JAX@PIT 01/14/2018 01:05PM ET,PIT
,,,,,,,,,,,,,,WR,Jaydon Mickens (10074717),Jaydon Mickens,10074717,3000,JAX@PIT 01/14/2018 01:05PM ET,JAX
,,,,,,,,,,,,,,WR,Montay Crockett (10074719),Montay Crockett,10074719,3000,JAX@PIT 01/14/2018 01:05PM ET,JAX
,,,,,,,,,,,,,,RB,C.J. Ham (10074627),C.J. Ham,10074627,3000,NO@MIN 01/14/2018 04:40PM ET,MIN
,,,,,,,,,,,,,,RB,Mack Brown (10074629),Mack Brown,10074629,3000,NO@MIN 01/14/2018 04:40PM ET,MIN
,,,,,,,,,,,,,,RB,Zach Line (10074631),Zach Line,10074631,3000,NO@MIN 01/14/2018 04:40PM ET,NO
,,,,,,,,,,,,,,RB,Jonathan Williams (10074633),Jonathan Williams,10074633,3000,NO@MIN 01/14/2018 04:40PM ET,NO
,,,,,,,,,,,,,,RB,Trey Edmunds (10074635),Trey Edmunds,10074635,3000,NO@MIN 01/14/2018 04:40PM ET,NO
,,,,,,,,,,,,,,WR,Laquon Treadwell (10074721),Laquon Treadwell,10074721,3000,NO@MIN 01/14/2018 04:40PM ET,MIN
,,,,,,,,,,,,,,WR,Jarius Wright (10074723),Jarius Wright,10074723,3000,NO@MIN 01/14/2018 04:40PM ET,MIN
,,,,,,,,,,,,,,WR,Michael Floyd (10074725),Michael Floyd,10074725,3000,NO@MIN 01/14/2018 04:40PM ET,MIN
,,,,,,,,,,,,,,WR,Stacy Coley (10074727),Stacy Coley,10074727,3000,NO@MIN 01/14/2018 04:40PM ET,MIN
,,,,,,,,,,,,,,WR,Tommylee Lewis (10074729),Tommylee Lewis,10074729,3000,NO@MIN 01/14/2018 04:40PM ET,NO
,,,,,,,,,,,,,,WR,Austin Carr (10074731),Austin Carr,10074731,3000,NO@MIN 01/14/2018 04:40PM ET,NO
,,,,,,,,,,,,,,WR,Willie Snead (10074733),Willie Snead,10074733,3000,NO@MIN 01/14/2018 04:40PM ET,NO
,,,,,,,,,,,,,,WR,Brandon Coleman (10074735),Brandon Coleman,10074735,3000,NO@MIN 01/14/2018 04:40PM ET,NO
,,,,,,,,,,,,,,DST,Vikings  (10074793),Vikings ,10074793,2900,NO@MIN 01/14/2018 04:40PM ET,MIN
,,,,,,,,,,,,,,DST,Saints  (10074794),Saints ,10074794,2800,NO@MIN 01/14/2018 04:40PM ET,NO
,,,,,,,,,,,,,,TE,Trey Burton (10074749),Trey Burton,10074749,2700,ATL@PHI 01/13/2018 04:35PM ET,PHI
,,,,,,,,,,,,,,DST,Eagles  (10074795),Eagles ,10074795,2600,ATL@PHI 01/13/2018 04:35PM ET,PHI
,,,,,,,,,,,,,,TE,Josh Hill (10074751),Josh Hill,10074751,2600,NO@MIN 01/14/2018 04:40PM ET,NO
,,,,,,,,,,,,,,TE,Luke Stocker (10074753),Luke Stocker,10074753,2500,TEN@NE 01/13/2018 08:15PM ET,TEN
,,,,,,,,,,,,,,TE,Beau Brinkley (10074755),Beau Brinkley,10074755,2500,TEN@NE 01/13/2018 08:15PM ET,TEN
,,,,,,,,,,,,,,TE,Jonnu Smith (10074757),Jonnu Smith,10074757,2500,TEN@NE 01/13/2018 08:15PM ET,TEN
,,,,,,,,,,,,,,TE,Phillip Supernaw (10074759),Phillip Supernaw,10074759,2500,TEN@NE 01/13/2018 08:15PM ET,TEN
,,,,,,,,,,,,,,TE,Dwayne Allen (10074761),Dwayne Allen,10074761,2500,TEN@NE 01/13/2018 08:15PM ET,NE
,,,,,,,,,,,,,,TE,Jacob Hollister (10074763),Jacob Hollister,10074763,2500,TEN@NE 01/13/2018 08:15PM ET,NE
,,,,,,,,,,,,,,TE,Levine Toilolo (10074765),Levine Toilolo,10074765,2500,ATL@PHI 01/13/2018 04:35PM ET,ATL
,,,,,,,,,,,,,,TE,Eric Saubert (10074767),Eric Saubert,10074767,2500,ATL@PHI 01/13/2018 04:35PM ET,ATL
,,,,,,,,,,,,,,TE,Brent Celek (10074769),Brent Celek,10074769,2500,ATL@PHI 01/13/2018 04:35PM ET,PHI
,,,,,,,,,,,,,,TE,Vance McDonald (10074771),Vance McDonald,10074771,2500,JAX@PIT 01/14/2018 01:05PM ET,PIT
,,,,,,,,,,,,,,TE,Xavier Grimble (10074773),Xavier Grimble,10074773,2500,JAX@PIT 01/14/2018 01:05PM ET,PIT
,,,,,,,,,,,,,,TE,James O'Shaughnessy (10074775),James O'Shaughnessy,10074775,2500,JAX@PIT 01/14/2018 01:05PM ET,JAX
,,,,,,,,,,,,,,TE,Marcedes Lewis (10074777),Marcedes Lewis,10074777,2500,JAX@PIT 01/14/2018 01:05PM ET,JAX
,,,,,,,,,,,,,,TE,Ben Koyack (10074779),Ben Koyack,10074779,2500,JAX@PIT 01/14/2018 01:05PM ET,JAX
,,,,,,,,,,,,,,TE,David Morgan (10074781),David Morgan,10074781,2500,NO@MIN 01/14/2018 04:40PM ET,MIN
,,,,,,,,,,,,,,TE,Kyle Carter (10074783),Kyle Carter,10074783,2500,NO@MIN 01/14/2018 04:40PM ET,MIN
,,,,,,,,,,,,,,TE,Michael Hoomanawanui (10074785),Michael Hoomanawanui,10074785,2500,NO@MIN 01/14/2018 04:40PM ET,NO
,,,,,,,,,,,,,,TE,John Phillips (10074787),John Phillips,10074787,2500,NO@MIN 01/14/2018 04:40PM ET,NO
,,,,,,,,,,,,,,DST,Titans  (10074796),Titans ,10074796,2000,TEN@NE 01/13/2018 08:15PM ET,TEN
